id,device_id,before_path,after_path,location,timestamp,operation_time_minutes,gas_data,district,division,area,gas_data_raw,robo_id,waste_collected_kg,blockage_level,gas_level,date,time
64,MH-0009,uploads/MH-0009_before_1751966260_7204.jpg,uploads/MH-0009_after_1751966260_3019.jpg,"17.478249,78.495694",2025-07-08 14:47:40.525037+00:00,25,"{""CO"": 1.79, ""CH4"": 13.15, ""H2S"": 9.88}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 13.15, ""H2S"": 9.88}",sb_003,10,low,low,08-07-2025,47:40.5
65,MH-0009,uploads/MH-0009_before_1751964880_1661.jpg,uploads/MH-0009_after_1751964880_2735.jpg,"17.478249,78.495694",2025-07-08 14:24:40.525037+00:00,17,"{""CO"": 1.79, ""CH4"": 13.15, ""H2S"": 9.88}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.79, ""CH4"": 13.15, ""H2S"": 9.88}",sb_002,5,low,low,08-07-2025,24:40.5
66,MH-0009,uploads/MH-0009_before_1751963980_3312.jpg,uploads/MH-0009_after_1751963980_9423.jpg,"17.478249,78.495694",2025-07-08 14:09:40.525037+00:00,30,"{""CO"": 1.14, ""CH4"": 13.82, ""H2S"": 7.13}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.14, ""CH4"": 13.82, ""H2S"": 7.13}",sb_005,6,low,low,08-07-2025,09:40.5
67,MH-0009,uploads/MH-0009_before_1751962600_1278.jpg,uploads/MH-0009_after_1751962600_7205.jpg,"17.478249,78.495694",2025-07-08 13:46:40.525037+00:00,28,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",sb_003,7,medium,medium,08-07-2025,46:40.5
68,MH-0009,uploads/MH-0009_before_1751961640_2722.jpg,uploads/MH-0009_after_1751961640_6836.jpg,"17.478249,78.495694",2025-07-08 13:30:40.525037+00:00,29,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",sb_006,9,medium,medium,08-07-2025,30:40.5
69,MH-0009,uploads/MH-0009_before_1751960620_3233.jpg,uploads/MH-0009_after_1751960620_6103.jpg,"17.478249,78.495694",2025-07-08 13:13:40.525037+00:00,19,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",sb_006,5,medium,medium,08-07-2025,13:40.5
70,MH-0010,uploads/MH-0010_before_1752316420_4402.jpg,uploads/MH-0010_after_1752316420_5988.jpg,"17.474246,78.494773",2025-07-12 16:03:40.525037+00:00,26,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.61, ""CH4"": 39.38, ""H2S"": 9.12}",sb_005,6,low,low,12-07-2025,03:40.5
71,MH-0010,uploads/MH-0010_before_1752314800_8584.jpg,uploads/MH-0010_after_1752314800_5615.jpg,"17.474246,78.494773",2025-07-12 15:36:40.525037+00:00,26,"{""CO"": 2.17, ""CH4"": 46.06, ""H2S"": 11.65}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 53.62, ""H2S"": 15.29}",sb_005,4,high,high,12-07-2025,36:40.5
72,MH-0010,uploads/MH-0010_before_1752313660_2997.jpg,uploads/MH-0010_after_1752313660_6676.jpg,"17.474246,78.494773",2025-07-12 15:17:40.525037+00:00,30,"{""CO"": 1.03, ""CH4"": 53.62, ""H2S"": 15.29}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 53.62, ""H2S"": 15.29}",sb_005,10,low,low,12-07-2025,17:40.5
73,MH-0010,uploads/MH-0010_before_1752312400_6393.jpg,uploads/MH-0010_after_1752312400_2977.jpg,"17.474246,78.494773",2025-07-12 14:56:40.525037+00:00,24,"{""CO"": 1.03, ""CH4"": 53.62, ""H2S"": 15.29}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 53.62, ""H2S"": 15.29}",sb_001,9,medium,medium,12-07-2025,56:40.5
74,MH-0010,uploads/MH-0010_before_1752310840_2572.jpg,uploads/MH-0010_after_1752310840_8488.jpg,"17.474246,78.494773",2025-07-12 14:30:40.525037+00:00,26,"{""CO"": 2.17, ""CH4"": 46.06, ""H2S"": 11.65}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.17, ""CH4"": 46.06, ""H2S"": 11.65}",sb_003,2,low,low,12-07-2025,30:40.5
75,MH-0010,uploads/MH-0010_before_1752309940_7691.jpg,uploads/MH-0010_after_1752309940_1171.jpg,"17.474246,78.494773",2025-07-12 14:15:40.525037+00:00,26,"{""CO"": 3.7, ""CH4"": 10.02, ""H2S"": 18.11}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.7, ""CH4"": 10.02, ""H2S"": 18.11}",sb_002,5,high,high,12-07-2025,15:40.5
76,MH-0010,uploads/MH-0010_before_1752308740_5277.jpg,uploads/MH-0010_after_1752308740_9886.jpg,"17.474246,78.494773",2025-07-12 13:55:40.525037+00:00,21,"{""CO"": 1.56, ""CH4"": 86.12, ""H2S"": 19.14}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.56, ""CH4"": 86.12, ""H2S"": 19.14}",sb_003,10,high,high,12-07-2025,55:40.5
77,MH-0010,uploads/MH-0010_before_1752307420_9110.jpg,uploads/MH-0010_after_1752307420_2870.jpg,"17.474246,78.494773",2025-07-12 13:33:40.525037+00:00,18,"{""CO"": 3.18, ""CH4"": 33.9, ""H2S"": 6.28}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.18, ""CH4"": 33.9, ""H2S"": 6.28}",sb_004,7,high,high,12-07-2025,33:40.5
78,MH-0011,uploads/MH-0011_before_1751366380_4766.jpg,uploads/MH-0011_after_1751366380_8952.jpg,"17.475398,78.49262",2025-07-01 16:09:40.525037+00:00,16,"{""CO"": 3.52, ""CH4"": 83.02, ""H2S"": 17.21}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.52, ""CH4"": 83.02, ""H2S"": 17.21}",sb_003,5,low,low,01-07-2025,09:40.5
79,MH-0011,uploads/MH-0011_before_1751365360_9946.jpg,uploads/MH-0011_after_1751365360_2972.jpg,"17.475398,78.49262",2025-07-01 15:52:40.525037+00:00,20,"{""CO"": 2.5, ""CH4"": 98.01, ""H2S"": 15.09}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.5, ""CH4"": 98.01, ""H2S"": 15.09}",sb_003,7,high,high,01-07-2025,52:40.5
80,MH-0011,uploads/MH-0011_before_1751364160_6554.jpg,uploads/MH-0011_after_1751364160_5800.jpg,"17.475398,78.49262",2025-07-01 15:32:40.525037+00:00,24,"{""CO"": 2.5, ""CH4"": 98.01, ""H2S"": 15.09}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.5, ""CH4"": 98.01, ""H2S"": 15.09}",sb_007,2,low,low,01-07-2025,32:40.5
81,MH-0011,uploads/MH-0011_before_1751363260_2855.jpg,uploads/MH-0011_after_1751363260_5817.jpg,"17.475398,78.49262",2025-07-01 15:17:40.525037+00:00,27,"{""CO"": 4.42, ""CH4"": 40.83, ""H2S"": 8.58}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.42, ""CH4"": 40.83, ""H2S"": 8.58}",sb_008,6,high,high,01-07-2025,17:40.5
82,MH-0012,uploads/MH-0012_before_1753785520_7696.jpg,uploads/MH-0012_after_1753785520_6537.jpg,"17.476757,78.495705",2025-07-29 16:08:40.525037+00:00,29,"{""CO"": 3.72, ""CH4"": 45.48, ""H2S"": 9.55}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.72, ""CH4"": 45.48, ""H2S"": 9.55}",sb_008,3,low,low,29-07-2025,08:40.5
83,MH-0012,uploads/MH-0012_before_1753784200_8185.jpg,uploads/MH-0012_after_1753784200_3421.jpg,"17.476757,78.495705",2025-07-29 15:46:40.525037+00:00,23,"{""CO"": 3.98, ""CH4"": 40.56, ""H2S"": 12.58}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.98, ""CH4"": 40.56, ""H2S"": 12.58}",sb_006,2,medium,medium,29-07-2025,46:40.5
84,MH-0012,uploads/MH-0012_before_1753782640_8447.jpg,uploads/MH-0012_after_1753782640_3126.jpg,"17.476757,78.495705",2025-07-29 15:20:40.525037+00:00,23,"{""CO"": 1.41, ""CH4"": 27.15, ""H2S"": 17.73}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.41, ""CH4"": 27.15, ""H2S"": 17.73}",sb_006,7,low,low,29-07-2025,20:40.5
85,MH-0012,uploads/MH-0012_before_1753781380_4893.jpg,uploads/MH-0012_after_1753781380_8909.jpg,"17.476757,78.495705",2025-07-29 14:59:40.525037+00:00,26,"{""CO"": 3.98, ""CH4"": 40.56, ""H2S"": 12.58}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.98, ""CH4"": 40.56, ""H2S"": 12.58}",sb_005,2,medium,medium,29-07-2025,59:40.5
86,MH-0013,uploads/MH-0013_before_1753007620_4812.jpg,uploads/MH-0013_after_1753007620_5190.jpg,"17.473315,78.488963",2025-07-20 16:03:40.525037+00:00,22,"{""CO"": 0.63, ""CH4"": 30.15, ""H2S"": 12.1}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.63, ""CH4"": 30.15, ""H2S"": 12.1}",sb_006,7,medium,medium,20-07-2025,03:40.5
87,MH-0013,uploads/MH-0013_before_1753006480_7533.jpg,uploads/MH-0013_after_1753006480_5719.jpg,"17.473315,78.488963",2025-07-20 15:44:40.525037+00:00,21,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",sb_005,2,high,high,20-07-2025,44:40.5
88,MH-0013,uploads/MH-0013_before_1753005400_5436.jpg,uploads/MH-0013_after_1753005400_8019.jpg,"17.473315,78.488963",2025-07-20 15:26:40.525037+00:00,16,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",sb_001,3,high,high,20-07-2025,26:40.5
89,MH-0013,uploads/MH-0013_before_1753003960_6310.jpg,uploads/MH-0013_after_1753003960_8476.jpg,"17.473315,78.488963",2025-07-20 15:02:40.525037+00:00,17,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.08, ""CH4"": 28.82, ""H2S"": 14.56}",sb_001,7,high,high,20-07-2025,02:40.5
90,MH-0013,uploads/MH-0013_before_1753002940_6113.jpg,uploads/MH-0013_after_1753002940_2860.jpg,"17.473315,78.488963",2025-07-20 14:45:40.525037+00:00,15,"{""CO"": 1.76, ""CH4"": 46.31, ""H2S"": 6.61}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.76, ""CH4"": 46.31, ""H2S"": 6.61}",sb_001,9,high,high,20-07-2025,45:40.5
91,MH-0013,uploads/MH-0013_before_1753001920_9925.jpg,uploads/MH-0013_after_1753001920_8075.jpg,"17.473315,78.488963",2025-07-20 14:28:40.525037+00:00,28,"{""CO"": 2.57, ""CH4"": 74.69, ""H2S"": 0.46}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.57, ""CH4"": 74.69, ""H2S"": 0.46}",sb_004,3,medium,medium,20-07-2025,28:40.5
92,MH-0013,uploads/MH-0013_before_1753000600_6186.jpg,uploads/MH-0013_after_1753000600_3190.jpg,"17.473315,78.488963",2025-07-20 14:06:40.525037+00:00,26,"{""CO"": 0.34, ""CH4"": 4.88, ""H2S"": 6.35}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.34, ""CH4"": 4.88, ""H2S"": 6.35}",sb_004,3,low,low,20-07-2025,06:40.5
93,MH-0013,uploads/MH-0013_before_1752999100_8108.jpg,uploads/MH-0013_after_1752999100_6021.jpg,"17.473315,78.488963",2025-07-20 13:41:40.525037+00:00,21,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_005,2,high,high,20-07-2025,41:40.5
94,MH-0013,uploads/MH-0013_before_1752997360_8965.jpg,uploads/MH-0013_after_1752997360_5034.jpg,"17.473315,78.488963",2025-07-20 13:12:40.525037+00:00,18,"{""CO"": 0.3, ""CH4"": 73.45, ""H2S"": 13.33}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.3, ""CH4"": 73.45, ""H2S"": 13.33}",sb_005,9,high,high,20-07-2025,12:40.5
95,MH-0013,uploads/MH-0013_before_1752995920_5969.jpg,uploads/MH-0013_after_1752995920_7124.jpg,"17.473315,78.488963",2025-07-20 12:48:40.525037+00:00,21,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_009,6,medium,medium,20-07-2025,48:40.5
96,MH-0014,uploads/MH-0014_before_1753871980_5909.jpg,uploads/MH-0014_after_1753871980_5209.jpg,"17.472766,78.487165",2025-07-30 16:09:40.525037+00:00,25,"{""CO"": 0.63, ""CH4"": 62.29, ""H2S"": 6.65}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.63, ""CH4"": 62.29, ""H2S"": 6.65}",sb_006,4,medium,medium,30-07-2025,09:40.5
97,MH-0014,uploads/MH-0014_before_1753870780_7258.jpg,uploads/MH-0014_after_1753870780_1313.jpg,"17.472766,78.487165",2025-07-30 15:49:40.525037+00:00,23,"{""CO"": 4.4, ""CH4"": 28.4, ""H2S"": 19.39}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.4, ""CH4"": 28.4, ""H2S"": 19.39}",sb_006,8,medium,medium,30-07-2025,49:40.5
98,MH-0014,uploads/MH-0014_before_1753869220_9557.jpg,uploads/MH-0014_after_1753869220_4640.jpg,"17.472766,78.487165",2025-07-30 15:23:40.525037+00:00,29,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_001,8,high,high,30-07-2025,23:40.5
99,MH-0014,uploads/MH-0014_before_1753868020_6877.jpg,uploads/MH-0014_after_1753868020_9952.jpg,"17.472766,78.487165",2025-07-30 15:03:40.525037+00:00,15,"{""CO"": 0.71, ""CH4"": 24.2, ""H2S"": 3.43}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.71, ""CH4"": 24.2, ""H2S"": 3.43}",sb_006,9,medium,medium,30-07-2025,03:40.5
100,MH-0014,uploads/MH-0014_before_1753866700_3030.jpg,uploads/MH-0014_after_1753866700_3112.jpg,"17.472766,78.487165",2025-07-30 14:41:40.525037+00:00,18,"{""CO"": 0.14, ""CH4"": 39.69, ""H2S"": 4.69}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.14, ""CH4"": 39.69, ""H2S"": 4.69}",sb_004,7,low,low,30-07-2025,41:40.5
101,MH-0014,uploads/MH-0014_before_1753864900_6652.jpg,uploads/MH-0014_after_1753864900_5275.jpg,"17.472766,78.487165",2025-07-30 14:11:40.525037+00:00,28,"{""CO"": 2.92, ""CH4"": 75.62, ""H2S"": 3.62}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.92, ""CH4"": 75.62, ""H2S"": 3.62}",sb_002,7,low,low,30-07-2025,11:40.5
102,MH-0014,uploads/MH-0014_before_1753864000_6779.jpg,uploads/MH-0014_after_1753864000_7715.jpg,"17.472766,78.487165",2025-07-30 13:56:40.525037+00:00,22,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_002,6,high,high,30-07-2025,56:40.5
103,MH-0014,uploads/MH-0014_before_1753863100_1343.jpg,uploads/MH-0014_after_1753863100_3749.jpg,"17.472766,78.487165",2025-07-30 13:41:40.525037+00:00,17,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_008,3,medium,medium,30-07-2025,41:40.5
104,MH-0014,uploads/MH-0014_before_1753862140_2873.jpg,uploads/MH-0014_after_1753862140_7726.jpg,"17.472766,78.487165",2025-07-30 13:25:40.525037+00:00,19,"{""CO"": 1.01, ""CH4"": 46.46, ""H2S"": 8.52}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.01, ""CH4"": 46.46, ""H2S"": 8.52}",sb_006,10,medium,medium,30-07-2025,25:40.5
105,MH-0015,uploads/MH-0015_before_1752316360_6184.jpg,uploads/MH-0015_after_1752316360_5535.jpg,"17.473809,78.491323",2025-07-12 16:02:40.525037+00:00,29,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.72, ""CH4"": 48.11, ""H2S"": 12.94}",sb_005,9,medium,medium,12-07-2025,02:40.5
106,MH-0015,uploads/MH-0015_before_1752314800_1751.jpg,uploads/MH-0015_after_1752314800_4456.jpg,"17.473809,78.491323",2025-07-12 15:36:40.525037+00:00,19,"{""CO"": 1.53, ""CH4"": 77.86, ""H2S"": 7.94}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 1.53, ""CH4"": 77.86, ""H2S"": 7.94}",sb_010,9,high,high,12-07-2025,36:40.5
107,MH-0015,uploads/MH-0015_before_1752313900_1897.jpg,uploads/MH-0015_after_1752313900_3238.jpg,"17.473809,78.491323",2025-07-12 15:21:40.525037+00:00,22,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",sb_005,6,low,low,12-07-2025,21:40.5
108,MH-0015,uploads/MH-0015_before_1752312880_3276.jpg,uploads/MH-0015_after_1752312880_1907.jpg,"17.473809,78.491323",2025-07-12 15:04:40.525037+00:00,19,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",sb_006,4,medium,medium,12-07-2025,04:40.5
109,MH-0016,uploads/MH-0016_before_1753872340_2000.jpg,uploads/MH-0016_after_1753872340_9297.jpg,"17.476185,78.486885",2025-07-30 16:15:40.525037+00:00,23,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.95, ""CH4"": 99.2, ""H2S"": 18.77}",sb_004,6,high,high,30-07-2025,15:40.5
110,MH-0016,uploads/MH-0016_before_1753870660_1982.jpg,uploads/MH-0016_after_1753870660_4957.jpg,"17.476185,78.486885",2025-07-30 15:47:40.525037+00:00,25,"{""CO"": 0.49, ""CH4"": 66.1, ""H2S"": 5.06}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.49, ""CH4"": 66.1, ""H2S"": 5.06}",sb_004,4,high,high,30-07-2025,47:40.5
111,MH-0016,uploads/MH-0016_before_1753868980_4315.jpg,uploads/MH-0016_after_1753868980_1042.jpg,"17.476185,78.486885",2025-07-30 15:19:40.525037+00:00,28,"{""CO"": 3.28, ""CH4"": 50.79, ""H2S"": 14.93}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.28, ""CH4"": 50.79, ""H2S"": 14.93}",sb_002,9,medium,medium,30-07-2025,19:40.5
112,MH-0017,uploads/MH-0017_before_1753958200_7861.jpg,uploads/MH-0017_after_1753958200_7591.jpg,"17.473477,78.494346",2025-07-31 16:06:40.525037+00:00,16,"{""CO"": 3.23, ""CH4"": 59.31, ""H2S"": 1.28}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.23, ""CH4"": 59.31, ""H2S"": 1.28}",sb_004,2,low,low,31-07-2025,06:40.5
113,MH-0017,uploads/MH-0017_before_1753957240_3555.jpg,uploads/MH-0017_after_1753957240_8785.jpg,"17.473477,78.494346",2025-07-31 15:50:40.525037+00:00,28,"{""CO"": 3.28, ""CH4"": 50.79, ""H2S"": 14.93}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.28, ""CH4"": 50.79, ""H2S"": 14.93}",sb_010,3,high,high,31-07-2025,50:40.5
114,MH-0017,uploads/MH-0017_before_1753956160_8100.jpg,uploads/MH-0017_after_1753956160_7241.jpg,"17.473477,78.494346",2025-07-31 15:32:40.525037+00:00,15,"{""CO"": 0.96, ""CH4"": 82.61, ""H2S"": 12.67}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 0.96, ""CH4"": 82.61, ""H2S"": 12.67}",sb_008,9,high,high,31-07-2025,32:40.5
115,MH-0017,uploads/MH-0017_before_1753955260_8832.jpg,uploads/MH-0017_after_1753955260_5332.jpg,"17.473477,78.494346",2025-07-31 15:17:40.525037+00:00,25,"{""CO"": 3.87, ""CH4"": 81.72, ""H2S"": 2.2}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.87, ""CH4"": 81.72, ""H2S"": 2.2}",sb_002,7,low,low,31-07-2025,17:40.5
116,MH-0017,uploads/MH-0017_before_1753954000_9700.jpg,uploads/MH-0017_after_1753954000_8367.jpg,"17.473477,78.494346",2025-07-31 14:56:40.525037+00:00,26,"{""CO"": 3.29, ""CH4"": 91.22, ""H2S"": 8.49}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.29, ""CH4"": 91.22, ""H2S"": 8.49}",sb_004,3,low,low,31-07-2025,56:40.5
117,MH-0017,uploads/MH-0017_before_1753952980_5396.jpg,uploads/MH-0017_after_1753952980_1442.jpg,"17.473477,78.494346",2025-07-31 14:39:40.525037+00:00,18,"{""CO"": 4.65, ""CH4"": 60.08, ""H2S"": 18.37}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.65, ""CH4"": 60.08, ""H2S"": 18.37}",sb_001,10,low,low,31-07-2025,39:40.5
118,MH-0017,uploads/MH-0017_before_1753951300_3880.jpg,uploads/MH-0017_after_1753951300_7164.jpg,"17.473477,78.494346",2025-07-31 14:11:40.525037+00:00,24,"{""CO"": 2.87, ""CH4"": 87.69, ""H2S"": 18.42}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 2.87, ""CH4"": 87.69, ""H2S"": 18.42}",sb_007,5,low,low,31-07-2025,11:40.5
119,MH-0018,uploads/MH-0018_before_1751366680_5984.jpg,uploads/MH-0018_after_1751366680_6881.jpg,"17.472474,78.490275",2025-07-01 16:14:40.525037+00:00,27,"{""CO"": 3.94, ""CH4"": 79.27, ""H2S"": 5.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 79.27, ""H2S"": 5.12}",sb_006,2,high,high,01-07-2025,14:40.5
120,MH-0018,uploads/MH-0018_before_1751365000_2672.jpg,uploads/MH-0018_after_1751365000_6417.jpg,"17.472474,78.490275",2025-07-01 15:46:40.525037+00:00,22,"{""CO"": 3.94, ""CH4"": 79.27, ""H2S"": 5.12}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.94, ""CH4"": 79.27, ""H2S"": 5.12}",sb_002,3,high,high,01-07-2025,46:40.5
121,MH-0018,uploads/MH-0018_before_1751364100_2934.jpg,uploads/MH-0018_after_1751364100_6284.jpg,"17.472474,78.490275",2025-07-01 15:31:40.525037+00:00,17,"{""CO"": 3.13, ""CH4"": 70.31, ""H2S"": 14.26}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.13, ""CH4"": 70.31, ""H2S"": 14.26}",sb_009,5,low,low,01-07-2025,31:40.5
122,MH-0018,uploads/MH-0018_before_1751362900_2156.jpg,uploads/MH-0018_after_1751362900_1303.jpg,"17.472474,78.490275",2025-07-01 15:11:40.525037+00:00,24,"{""CO"": 3.59, ""CH4"": 23.54, ""H2S"": 16.32}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.59, ""CH4"": 23.54, ""H2S"": 16.32}",sb_010,7,medium,medium,01-07-2025,11:40.5
123,MH-0018,uploads/MH-0018_before_1751361940_1563.jpg,uploads/MH-0018_after_1751361940_9492.jpg,"17.472474,78.490275",2025-07-01 14:55:40.525037+00:00,16,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",sb_005,9,high,high,01-07-2025,55:40.5
124,MH-0018,uploads/MH-0018_before_1751361040_2343.jpg,uploads/MH-0018_after_1751361040_3448.jpg,"17.472474,78.490275",2025-07-01 14:40:40.525037+00:00,25,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",sb_010,3,high,high,01-07-2025,40:40.5
125,MH-0019,uploads/MH-0019_before_1753007620_6234.jpg,uploads/MH-0019_after_1753007620_3103.jpg,"17.471926,78.486914",2025-07-20 16:03:40.525037+00:00,30,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 4.23, ""CH4"": 5.39, ""H2S"": 11.61}",sb_002,3,low,low,20-07-2025,03:40.5
126,MH-0019,uploads/MH-0019_before_1753006000_1216.jpg,uploads/MH-0019_after_1753006000_7653.jpg,"17.471926,78.486914",2025-07-20 15:36:40.525037+00:00,23,"{""CO"": 3.53, ""CH4"": 25.47, ""H2S"": 9.76}",Hyderabad,Division 119 (Old Bowenpally),Hasmathpet,"{""CO"": 3.53, ""CH4"": 25.47, ""H2S"": 9.76}",sb_010,6,high,high,20-07-2025,36:40.5
